X1,X2,z
-1.4354158133758737,-6.140636346608289,A
-3.3115361513106327,-2.5460247736172112,B
-3.4616063863662507,-1.3054094078926433,B
-4.198929868270368,-5.9282888322429,A
-2.3875356667975276,0.04401651774422133,B
-7.902132185652528,-10.96720212694987,A
-5.689235402880693,-6.812572358384604,A
-3.675538790765483,-2.6079209371846925,B
-2.448059931791872,-0.25505193141200344,B
-0.01483405487640265,2.0327155250433493,B
-0.4570569041442839,1.9341716200180545,B
7.87619916517729,5.404978900693376,B
0.18780302797835047,-3.490642964766025,A
-3.051821079867626,-1.3444810339672357,B
-2.8245653297062567,-5.375997196689495,A
-6.389222840041747,-7.813982679253927,A
-1.068134841668082,1.0667623368789547,B
-2.077201353270546,-0.6793003905473105,B
8.169545596751696,10.46856263158741,B
8.827308448532685,12.445977354430552,B
1.2382258050151522,4.930742526763977,B
4.673948262068823,6.868579155120042,B
-2.2777533036882147,-5.82386234536206,A
1.67322242246277,-1.2245459336659792,A
5.673350565319364,8.721539446026329,B
-10.267572866174238,-8.535396792885727,B
-4.880093053616712,-2.6547036988751307,A
2.7857293342960565,5.808619470397319,B
-2.4587791698038193,-4.606198206777785,A
1.8584516000639633,6.739565062088233,B
-4.907879277920839,-3.0968044506415824,B
-2.0380569837966402,-0.3239748899633246,B
-1.8881418518367694,-1.5771763261860023,B
1.1012137268835598,2.8633255478096133,B
-1.1617580205046765,-3.50753686187026,A
-3.6862927585810246,-7.3828570761721535,A
6.341308302201268,3.213841860028854,A
-6.562079406970217,-7.090549347727568,A
0.8571963989166038,-0.6886892129261866,A
2.323609007713763,4.677447137892685,B
-8.252795879772767,-11.83958715897399,A
-4.228429192601844,-2.129970822980635,B
-7.705052580059865,-5.887805936088656,B
9.46537403150875,8.773151085127461,A
1.1512248810189023,-0.3944882593783583,A
0.33405848431620955,-0.07187198657067517,B
-4.600894064166179,-7.526350635518614,A
-3.656762437728813,-5.511225147315741,A
-7.489063595486968,-10.214097011805665,A
-5.14174687947774,-3.290890032018112,B
0.24642402622089077,4.581457932911436,B
4.619570736493393,1.9186238653542502,A
-10.379903935529606,-7.741859167158731,B
5.5429798480744426,6.245960626225732,B
7.711360954587203,7.298360469753558,A
-6.57991560901165,-4.116673871702982,B
-4.534725548226963,-7.248986667433354,A
-6.761547739298239,-8.847501630302801,A
2.7588503149916406,1.3754646688583254,B
-4.14903568532316,-2.613074099595373,B
-2.0523617242438146,-3.700857085136925,A
-2.1633199480550642,-0.33590089275978663,B
6.758603573612513,9.94921729726299,B
-1.769678754704215,-2.546684575627788,B
4.2122330037772695,7.607643582204716,B
0.004486701892436495,3.4550272722358306,B
2.8304493899298606,1.8373319752921695,A
1.0942944041381317,3.6425597371380194,B
4.485431286988852,7.640070591932362,B
-5.803266203521011,-3.542842582966709,B
1.2804729883395152,-1.0957761823405767,A
3.708113553813225,7.097959295455214,B
5.857046233207813,7.330091383406206,B
2.135383635893879,0.768854677808803,A
3.5115123405969864,3.0794939357997917,A
-6.325661338423829,-6.437999979270201,A
-1.1142366835534472,-0.8329834805731653,A
0.8166608413589034,-1.7354086228157328,A
-3.0803778665535613,-4.892125527663021,A
-8.529507422709413,-6.040752061948831,B
4.112606031509741,1.5646710520915335,A
1.2737897341467814,5.7325560430646325,B
-1.345781228636636,-1.9390797098009647,B
-0.12226513607003997,-1.3109165268915548,A
8.284127847953922,4.134555791614262,A
-0.7919008088314947,1.1367484528595382,B
0.14034348101317162,-2.7969491819286305,A
1.0191816488611163,2.760754267494124,B
-4.239849751913946,-5.875584394262042,A
2.2261178822415184,0.08891497897731337,B
-4.7754218917108195,-7.380962370393097,A
4.876108899886544,7.993223970323601,B
-2.4120842350757985,-1.2332955120533664,B
-1.1034819494354426,-3.714209848135273,A
-2.3893990947846495,-1.5838272832306428,B
-1.7050339068639575,1.3842145453566506,B
3.082470128849679,2.124526232647006,A
-1.3546554260084178,0.03983900230508275,B
-4.772746177953537,-3.5501491284361295,B
0.16578401731800818,3.9331155031499803,B
-2.365439658199023,-0.9798415681997699,B
-1.2052738495871163,0.08185429305035585,B
1.3230499657138992,0.24071068462621392,B
-5.396682274753656,-2.3365671019840777,B
-8.258231631502886,-11.11122587572511,A
6.9633804000945085,4.566893227674433,A
1.5156392270838464,1.9771509655496105,B
-2.183152595482279,1.050318748188785,B
-7.091002693192069,-3.5860983706424694,B
-1.4361972193310235,-2.8966799800106697,A
10.79282565896282,9.806558750522312,A
-1.8204742187607224,-4.214796149729174,A
4.2418369421436735,5.100292632907612,B
-3.146468199999502,-2.293047328780043,B
-1.1586829062758461,2.939817781658331,B
-0.648582411479364,-4.087586149148556,A
0.6669830598876703,-1.2917518282438885,A
1.2517635726529601,-0.7283853816486738,A
-1.2790780806973694,0.954794376933032,B
1.1783858982192303,-0.5056238600928695,A
12.144423165600873,9.605503985358123,A
-0.039137851494488604,1.726013184464591,B
-0.2571990145963802,-2.057411105746544,A
-4.305559500173329,-4.846386078106908,A
-0.02041308089042368,1.6677102520753087,B
6.904238841454038,8.028915884967534,B
-4.72601100177856,-4.027457308179146,A
-1.361558519509379,-3.3592715944702842,A
10.149698485376026,11.862745127753536,B
5.01036365254367,4.7579595018774805,A
0.6416230548614064,0.9659532978282346,B
-3.492950683596584,-2.2252765984278415,B
-4.549578497554437,-7.1059160382950655,A
-1.4127501900870822,1.0296261289747786,B
-4.333539354567162,-5.9381871318945025,A
0.8213222212443277,-0.10595985793668472,A
-4.58544951377645,-6.344815956867671,A
-3.216498181767121,-2.581023151579119,B
-5.723579331328152,-9.02519481487148,A
1.8586432137848035,-0.4287059360115655,A
2.1186626346475412,1.8740522806190179,B
6.304590343698861,5.896541702533106,A
-3.7278570653432275,-7.883972493635367,A
-2.5412304176512035,-0.26452688453053375,B
-2.52064223818243,-3.589207343206575,A
-6.446497277296533,-4.659004311227413,B
7.841012186928596,5.072900673484895,A
-5.110361711556256,-5.5209124374309075,A
5.236907234715123,8.148958513607596,B
3.415541864201451,3.314310492254383,B
-2.8200712226307036,-6.094120348002298,A
-6.003642262990274,-5.1498793923719575,A
-2.9523808739527384,-6.257115401435686,A
-0.3344947829577606,2.201272888689476,B
0.9735981426056728,-0.6607088267500922,A
2.1135429386867206,3.113764347672774,B
-3.832084099518374,-4.527718609594911,A
6.785935874156502,7.087899434589424,B
1.375181215746962,0.5299870967738638,A
-1.520229899671078,0.12430223449992472,B
-2.7439557961408902,1.146167883977376,B
3.537838720678314,-1.0619970528610907,A
2.262332397338318,4.2416152319621325,B
3.777222184707692,1.3273772108726698,A
0.8572895501408111,-2.083337016511104,A
4.764962773671242,5.553504044826814,B
3.8088643510553473,4.07850572597179,A
4.271675892004987,2.505044041036223,A
3.3839381171822867,1.2067459427522964,A
-1.0639592489347494,-1.6653181251057219,A
3.2886897903642245,4.915063905716543,B
-0.5339192055982632,2.078791336031102,B
0.6813030393287931,3.3844841525787794,B
6.020961675899978,9.374149024595525,B
-0.3142629760596573,3.0491548544593456,B
-7.3946081575405405,-7.737107395996889,B
-4.362607725543087,-5.25483262485113,A
-6.300073356112033,-6.91808356884465,A
-1.962475559887381,-0.4284028079487614,B
4.644732557424944,2.7472521558977006,A
3.0626221975582424,4.167106003395819,B
4.363749578186107,5.443189360235133,B
-2.612133495478989,-0.26373478429971664,B
-4.117540597191841,-4.722557060575744,A
6.273435636212767,7.029827594356558,B
-6.576682316133327,-4.539757490200545,B
-6.746624463092137,-5.19603001768878,B
2.914463365984745,-0.38032753895717697,A
-2.3885267548194324,-4.803326822178544,A
-2.391337604138566,2.713272932350607,B
-2.1898025185314056,-2.766275788882402,A
-2.431615964794294,-6.345445301671273,A
-6.493016536489897,-8.098150761525266,A
4.4880777060345425,2.9959114500495962,A
0.050265585919824995,2.4724189591126287,B
-0.6299733522523518,2.193029364530486,B
2.1598329609315368,0.6886563426053796,A
-1.022732594998327,2.403027134136604,B
4.018723089141123,1.6989020429873434,A
-2.021523411250722,-4.835405331392677,A
-0.4478712444121066,-4.054139133828911,A
-5.795241158301714,-2.3138051628232983,B
-0.6158488557374473,-1.3326564332138837,A
-10.827858657806086,-11.082995239436634,A
3.7269687063123227,1.2087028017788262,A
-2.8023047063064586,-0.09068185435191678,B
-6.924230261758914,-4.015440460466244,B
3.5198107696817815,4.417006254364601,B
10.20996117952744,10.34099600102882,B
-3.4502469051050046,-5.43523532478083,A
-3.1352346529816666,-5.00621061972003,A
-3.6912426637939237,-3.31175727184422,B
-5.988052846289505,-3.722288347222542,B
-2.9998172994360908,0.49543511229143666,B
-5.781872377839345,-3.445978112449308,B
-8.858609323073203,-6.0413147177655375,B
-6.321187872909562,-7.94280421625348,A
0.5970420741750296,4.1587105067320325,B
-3.35855904691356,-5.82312090121971,A
1.2408588529463567,-1.7535522206820682,A
-10.296117349316962,-6.091696619008168,B
1.4156123420580364,-1.987606843502652,A
8.818889161501273,5.704721033827989,A
-1.5954784548741696,-4.896367283471799,A
3.1343017093181107,4.797538673369364,B
-0.04878600756194362,3.8061461378920547,B
3.1252991359196116,1.7971799701476812,A
-3.254253533987331,-2.548318543616026,B
-1.738091571934592,2.7926123370380465,B
8.047004498159525,7.892085757635593,A
2.3733311201019216,1.930606263290274,A
7.016445057911718,7.895960869944479,B
-6.656981148016905,-7.321812497011868,A
1.8003029313841832,0.9748623612400813,A
-4.211606052960119,-2.072617461309693,B
0.2380045790807468,0.7906308949079914,A
2.547280475534385,-0.5076972597575173,A
1.7947364697722308,0.5305537647514398,A
0.9758996870930474,-2.076966109146253,A
-1.373025571829856,-2.953802032651591,A
2.5199953123887338,1.632654064610326,B
3.7847690636908906,5.839819264859186,B
0.21528119107990595,0.7749131634757738,B
-3.7246644098617017,-1.7131222865285753,B
-0.8317677252251242,-4.43814084359737,A
-2.440340686245983,-0.6766386496154291,B
-2.914618289161205,-2.6269084355878354,A
-7.199598315004234,-7.187402952359495,B
-0.9049623372223106,-2.233373580784238,A
5.878471359833925,3.93635376754644,A
1.9884239078587895,-0.7728430439416041,A
-7.730336095470403,-8.147940984418296,A
4.649981487196813,4.644633347278612,B
-0.9373121983839755,0.21993262322659834,B
4.096403856436558,-0.9494692856182041,A
6.075520694186325,7.626847549192469,B
3.332378755533843,4.395640391094845,B
3.5907145753656833,8.925085711469244,B
-1.4162728837299956,-1.9781390497958795,B
1.5645750624888843,3.472435788675729,B
3.0162157288757987,4.5995965802291385,B
-2.9839174514769358,-4.940381771163361,A
-0.5517925146436888,1.7672389971061198,B
6.081332046392445,8.769484562541939,B
-1.9983708063573182,-1.7843210436282608,A
-3.6801759678608024,-6.209155508852795,A
0.13101790146926395,-0.6791076522965742,A
0.3804269170916268,2.9192605733395167,B
3.824541406840866,-2.0465120863793214,A
-0.9899057214940761,-0.9993160721436549,A
4.331192490285172,7.427059667773808,B
2.2485692873228516,2.3815782340493366,B
-3.1485821470036552,-4.424252587135468,A
-0.5748308404395158,-2.0097329150689736,A
-1.444280471410885,-1.2210988699428769,A
5.183968052626127,1.5079598750733405,A
0.19466532626588234,1.1944029590635103,B
4.665263584761921,6.115016942029029,B
0.6314718838685305,0.7136208625333085,A
5.079115434018992,4.99329790410279,A
-0.23368362076474813,5.199904305677496,B
5.0755541349323146,1.5572132025928926,A
2.2650079022022007,2.5879636351269175,B
0.5123463554368146,-0.09386622725940308,A
-8.232452875010337,-8.24793437106246,A
3.401658324826613,2.6261002826287525,B
0.917859910898602,1.0963779509454188,B
-1.5691748760399444,2.006159703399825,B
-4.74739099186473,-4.488421588977193,A
1.4201212568657182,-1.3067606656598596,A
5.06077305041471,1.7939538150637753,A
5.117963432629199,1.724638966224778,A
-3.000092319876904,-1.6374759064326945,B
0.7256537967458117,-3.4243909214758963,A
-4.799391917837461,-6.859317459958277,A
-2.231483733418198,-4.169914835595428,A
-5.855945900782913,-4.906196944210208,B
-4.443212545796319,-5.63434433356697,A
-0.1003314818336935,-2.1281794495766073,A
1.446312967475415,0.4484315912217829,A
5.843088703592481,8.377413543370672,B
5.369888891635942,3.5467211537588286,A
1.458421403730651,5.092687369663837,B
-0.4262606526938125,-4.370902084262319,A
-3.209002054068607,-2.6615281943206384,B
-0.596914792848596,2.4396049326097047,B
4.263561028972911,1.995589779277755,A
-2.8734935133249446,-6.064534398666489,A
-0.33894148527472534,2.6776482216764,B
1.3186828878113415,3.2150888494187413,B
-1.9260195714436872,-1.5870183468441712,A
0.20121429978248628,3.2392192977441816,B
-1.953375894882039,-2.4216857250438544,A
-2.693390929242569,-4.224991860815177,A
1.5944601199371402,2.7728712550724657,B
2.5417043375132855,0.1093123096589399,A
5.613850176106577,3.428142215168381,A
1.6481075658435627,0.22738573320315592,A
-7.8974507853441835,-8.44250840213118,A
-1.5190260163723934,-2.4523349433036863,A
-4.142039581162676,0.46784084152037453,B
8.921230291719107,6.897755674229527,A
10.406116796881289,9.306107631720629,A
4.412109318702752,1.6948204607774913,A
3.909408300739016,2.3731522207914564,A
-3.8428176371661418,-7.55424475267663,A
-0.3980222623504478,0.010325455156009689,B
-0.4730826450311562,-0.6680933634456394,A
5.395204966783037,3.764673772327269,A
10.78274428210863,10.868777654867547,B
-0.9282302557335487,1.898891751949978,B
6.159476008873799,3.7107521845208264,A
1.94963516284515,-1.161733677038494,A
3.857975951035299,3.715513374998724,A
-2.865984086944287,-1.053643017113918,B
-2.860493418514033,0.5000761723914575,B
4.908405117795997,6.929359775099252,B
-0.1402282428209081,-2.4735480088591597,A
-2.6676338774601533,-1.919591805402892,B
-1.335565591272167,-0.05043468756290359,B
0.3400956062716526,-1.4938342049146602,A
0.20328194829669824,-2.101058972950756,A
-3.231760614215241,0.46448951583296716,B
-4.242271406625917,-2.917372467133913,B
1.6394496938922178,-2.090392688165189,A
-0.7498641472765534,-3.35823499893695,A
0.893838783618024,4.2528113743688625,B
-4.659921282334734,-4.936184155860547,A
-0.029786872865117497,3.2411924883833403,B
-1.9510370799521977,-4.807948817235463,A
-3.023446626179602,-4.709867585819506,A
0.8498118919761165,1.1126728464424929,B
0.6044458957413156,2.4102774510750797,B
0.5077691354651652,-0.22624656860753523,A
0.3128352395505094,3.3315427393668555,B
1.0836042391002796,0.7722308442091625,A
-9.949334778100349,-14.078251118807101,A
-6.2338501356004805,-8.173811102198709,A
1.2134965694302347,-2.1838731608135826,A
-5.21687522078134,-6.018423354707336,A
-3.8932979765851683,-6.749547790222191,A
-7.695524289353428,-9.24717965596744,A
5.092355995658534,7.068023522742961,B
-0.7100002994650987,-4.395608391806223,A
-4.8454020714792225,-0.8814465428575362,B
-2.824379832077857,0.07030843167534884,B
-7.837274100351663,-10.77121146628089,A
2.2988658182783848,0.18627827765517502,A
0.1208898894507136,2.3711966245070224,B
-4.270597908501724,-2.7684018607552847,B
-1.5235560293048669,2.724367277557521,B
2.607781980970079,5.10617665970784,B
4.521055705373442,10.017128346534498,B
8.646135096607395,8.763950360882758,B
3.7476634893300202,5.340991475742784,B
2.297427312951414,-0.9332106476422972,A
4.834743187353568,6.955892718710845,B
2.719017964366105,7.912355180222156,B
-4.292691310091223,-6.462788647083164,A
3.3970879952317885,2.536106670230994,B
0.8790679238487665,3.537927124626106,B
-7.534685335580994,-9.333718058032115,A
-7.1312518557505085,-5.0624285921418,B
1.3645128237814836,2.970292940003194,A
-7.6095735041847785,-8.380787561636202,A
-2.101216065301214,2.4987127720355,B
4.669813623075471,7.9436966122338815,B
1.836262868514834,2.920735460019397,B
-1.6558083860776769,-2.984012473403834,A
0.22197540144652694,2.7694990319102466,B
-7.854056869628689,-10.305595147179726,A
-7.2402518143669745,-4.930332988982016,B
-1.6480753870835727,-4.049328878996819,A
-0.506358840225004,0.8862156895990174,B
-1.1176621774571571,-3.9476750347155787,A
-7.27396480366387,-8.122909238432495,A
0.1766370196641205,-6.010585568941996,A
0.492166092839953,2.6673342295546973,B
0.36796286382840443,-1.1454008471951638,A
-0.5252942946305251,1.7206655366635581,B
-2.9551757215220915,-4.309985129341188,A
6.327319767324289,5.5672948693588715,A
1.1076534250764065,-2.340286627069858,A
6.832672806240853,3.140486012768661,A
-4.920513919638086,-2.5668227025749886,B
-3.9768225293386843,-5.3612303213128865,A
3.5588271407094885,1.3956507437987131,A
4.183587108041129,2.933466905011736,A
2.7293574405318424,0.5878154131515432,A
-3.1311054175609994,-2.0753521762452545,B
-6.960234600195905,-4.0729099448164074,B
-0.600736371219719,0.40570904837582544,A
2.111541413710558,2.989194218373616,B
8.446947804555876,8.482617372552625,B
10.15860714059539,12.215658156354852,B
0.18561063016146317,3.271673997386209,B
9.950617193457385,7.741058897891177,A
-2.4502222957734103,-2.173905101945399,B
1.801955415927249,3.9918065648210668,B
-7.068008494973481,-10.945252593014379,A
-8.731962381483509,-5.465400975873666,B
7.752695177452933,5.31784199793738,A
4.629390367888479,4.757601798023328,A
3.5859775393526214,1.5630071714208795,A
-6.830057976755596,-2.677007678438068,B
-2.646770774454969,-3.900398403688012,A
-8.30577808781873,-9.495653494843523,A
3.697778808139968,-0.6640866666072869,A
1.145176116915871,5.688571393879465,B
-0.8976826886191188,-4.4455519712798575,A
-1.8233102596473014,-0.5568435352131513,B
-5.04401708509747,-1.5245644594696968,B
5.988772917259966,3.5042554981292,A
-4.420318401637528,-3.670139441637777,B
-2.7810862338944067,-1.9906444549021827,B
7.37069801592488,5.554653313050068,A
-3.598384498070045,-5.463359042094731,A
7.412049331376254,8.024912634417312,B
-6.589646522752764,-2.801812714488104,B
-0.07234465715869748,-1.8517947894136833,A
1.9086243500130544,-0.5243159435406965,A
0.24509765103278341,-1.1270173177518852,A
15.30057282040262,10.889663017291744,A
-1.1290688527634105,0.07162712427283124,B
-5.189219469231683,-7.8539477182634085,A
5.0249113569734325,2.035714779048207,A
-2.621855157308686,-3.625913457968628,A
2.209925393751102,4.141576426572812,B
2.2736349091930745,-1.6255173867493826,A
-4.4757922218305035,-6.020402466773027,A
1.1958342914619664,4.020346289084608,B
2.7623302277953883,2.6125415906705705,A
-2.2925565124602834,2.6926844786853428,B
3.4562792656860033,1.313148340176478,A
-3.8182017674231687,-6.551329434539385,A
0.0845825026408693,-3.1907812032827083,A
1.2899384501299185,2.0643149322270364,B
8.31915215319086,3.5753699805563155,A
-1.6803930040833726,-5.208463284585608,A
-7.735010975255776,-5.950928423700088,B
-5.088577087875994,-4.216341813931065,A
-0.9265301743358079,-2.5034740374280102,A
-2.8250316760879617,1.351822571240047,B
4.078835884889239,3.759221424148942,A
3.21106210783603,4.796198049421201,B
1.3564098666215454,0.262142766734065,A
1.2133586878752292,1.7178797561141363,B
-0.19654009085067858,-0.43957761006258345,A
-0.8311349268059747,-2.1093580365255753,A
4.7204276758591215,8.582070160568218,B
-0.45489785358886264,-1.222765598249968,A
-3.2832730958247143,0.3773204198576372,B
2.3560366698768958,-2.1393752390972214,A
4.447703996051277,5.384892019400226,B
-10.983106738007805,-13.520328041969226,A
3.1451513693063227,5.128485971560047,B
-4.585253725936968,-7.317089551010132,A
3.3750146780263575,0.3112283536884788,A
0.954386257361975,2.5914742118638348,B
-3.3257260594836393,-2.6268852174859667,B
2.6344071575724954,2.783011171445221,B
-5.777208269902761,-7.363869156417426,A
-10.588232240516916,-7.716097432850525,B
0.47046971073172505,-0.18076000126165725,A
-0.39331430298196346,-2.3413628229455528,A
-5.426663545846351,-4.403538594016339,B
4.476455476394096,7.735734270714576,B
-4.5154591923917105,-5.468196622079303,A
1.3858232072110193,3.0567746012261257,B
6.183481665795393,1.8261444676286591,A
-2.0673391661665317,-2.376637065116983,A
-0.7594049242868803,2.9783882052316932,B
-2.6469011025863165,0.08139556063097997,B
1.676520328584691,0.1187816413170677,A
5.910206172541768,7.174821957203692,B
7.969625870226813,7.663358327592875,B
-9.212702269393215,-12.686488246920291,A
2.737213928285743,3.251183620370722,B
-1.1969525311970166,0.016069512946220055,B
-0.6239973811594812,-0.6885441637113132,B
-3.656766546094595,0.03045695138364879,B
3.5193387800169726,5.683163503678047,B
4.412954710172118,5.406665435247655,B
-1.0847171075371667,1.8939505421427703,B
-2.1780734326212197,-0.874203835993399,B
-8.77836581514181,-11.710928624298981,A
-7.520984045871703,-6.325607975660958,A
-1.0873814843445855,-2.4471009954642895,A
-3.7959508246255367,-5.676205407523463,A
-2.110730447058364,0.9271816052813362,B
1.4908984372311191,0.25387418551749974,A
-3.2776010291224726,-2.3304164236741034,B
3.7096516290925248,3.1113363417860054,A
6.037631259309049,10.50439733532734,B
6.921398939712574,8.255969544015255,B
-4.238995222220671,-4.346708998107074,A
-1.2209265699554426,-1.7011565822807382,A
8.338364455313068,6.757199058275122,A
0.45813670787250826,1.140669739390006,B
-2.4000000489649036,-2.53052158858065,A
-6.083095406871462,-4.4805104972125305,B
12.24956415815653,6.302918742352389,A
-1.3720825424522292,0.7040776807084814,B
3.3085827243543173,3.471049964095357,B
-7.9843004271243725,-5.096842846329572,B
3.321699765734837,8.171061494452928,B
11.314435264109607,10.396522530863932,A
-2.390750944284745,-4.4959004210882645,A
-2.203504734961915,-4.354027685831751,A
6.417324167013672,3.040960861894834,A
5.701092107584529,3.283403173762194,A
5.450551730682923,2.3092666085720825,A
-1.1588006552810566,-2.5266086176932614,A
7.9232541521567565,4.687456090660428,A
3.3836183663923087,0.3253197172899567,A
-1.4599512309869414,0.5177358063823561,A
-3.8741057964129375,-5.215719344415676,A
8.548744361087202,6.960865595712232,A
-4.046532073725432,-2.582801270261953,B
-4.489497855549148,-6.028085284887641,A
-7.880512770225509,-10.43901519426111,A
-2.82800665837909,-3.6567890071464513,A
7.3499747007806,9.872517381014099,B
-5.05102783720142,-2.7487298080741036,B
-0.3198481777616781,0.9135402493431992,B
5.725943511393978,4.344565702536106,A
-2.0580204015781076,-1.5051464047781122,B
-0.1256480113759602,2.9665313448534785,B
-0.333732253356404,-0.7365723266938737,A
-3.283984998459701,-4.615545877314121,A
-3.312331598744523,-6.05460540044452,A
-3.60368533872831,-1.4093673526742165,B
-2.4358334299524347,-3.2895433388314816,A
-4.967648015644298,-8.789314373927422,A
-4.483937126572544,-5.622980871057816,A
-3.220625455163424,-3.896098283395459,A
-5.968507007611045,-3.725222514022585,B
-5.677213419706997,-8.229714493007258,A
-2.337101342209326,-4.407281427643701,A
3.2590940905888446,4.333687112707931,B
2.425635233463841,-0.48561377052449806,A
5.623125656215141,6.6961641094063005,B
4.170964366875294,5.896849780907951,B
1.5663258039048955,4.288251760013655,B
-0.3083791941350391,-0.9954245013709198,B
6.462714250551731,6.277840844572391,B
-1.1559374382703014,1.4560518572204921,B
6.632928192186074,7.480238046302682,B
1.7572320408675224,0.724357792551618,A
-1.367989252696146,-6.004262838253556,A
-5.622981409812492,-5.064567749082571,B
-1.4814428238218798,-1.180828034831709,B
0.8428233853255083,-1.3052206640150048,A
0.21256152936066086,3.20341362451212,B
-5.644811011763559,-7.977789093666289,A
1.5151863041088294,2.467448627699035,B
-2.252328017173256,-0.3221087502075264,B
-5.136988415052311,-4.85086291636445,B
4.515494110425342,0.7868454246160397,A
2.0945787298912575,2.326200750126357,B
-7.354695135432229,-9.734656209142656,A
-1.4254226503823935,-2.4679307759591116,A
4.454874482610259,8.6915388068543,B
5.046218411384331,8.61481326212797,B
5.291768687246658,2.178164756420304,A
